AidData Project ID,Title,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Organization,Organization ISO,Organization Role,Other Organizations,Source,Start Date (DD/MM/YYYY),End Date (DD/MM/YYYY),Planned Start Date (DD/MM/YYYY),Planned End Date (DD/MM/YYYY),Source Detail,Status,AidData Sector Code,AidData Sector Name,AidData Purpose Code,AidData Purpose Name,AidData Activity Code(s),AidData Activity Name(s),Short Description,Long Description,Donor Project ID,Donor Secondary Project ID,Additional Info,Project Commitment Amount (Constant USD2011),Project Disbursement Amount (Constant USD2011),Total Project Cost (Donor Reported),CRS: Untied Amount (Nominal USD),CRS: Tied Amount (Nominal USD),CRS: Partial Tied Amount (Nominal USD),CRS: Pdgg,CRS: Channel Code,CRS: Bi Multi,CRS: Desertification,CRS: Environment,CRS: Gender,CRS: Trade,CRS: Climate,CRS: Biodiversity,CRS: Region,CRS: Sector Code,CRS: Sector,CRS: Purpose Code,CRS: Purpose Name,CRS: Flow Name,CRS: Finance T,CRS: Associated Financing,CRS: Future Ds Principal Amount Usd Nominal,CRS: Future Ds Interest Amount Usd Nominal,CRS: Irtc Amount Usd Nominal,CRS: Received Amount Usd Nominal,CRS: Aid T,CRS: Arrears Interest Amount Usd Nominal,CRS: Arrears Principal Amount Usd Nominal,CRS: Channel Name,CRS: Expert Commitment Amount Usd Nominal,CRS: Export Credit Amount Usd Nominal,CRS: Export Extended Amount Usd Nominal,CRS: FTC,CRS: Initial Report,CRS: Interest Amount Usd Nominal,CRS: Outstanding Amount Usd Nominal,CRS: Repay Type,CRS: Second Interest Rate
9.06E+11,Spanish--Fortalecimiento Institucional para la AtenciÃƒÂ³n a las VÃƒÂ­ctimas--translation--Institutional strengthening for the assistance to victims,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.03|15150.07|15130.02|16010.05,"Institutional strengthening of legal and judicial systems|Human rights|Constitutional development, legal drafting|Support for vulnerable groups",,"Contribuir al fortalecimiento del Estado de Derecho y a la lucha contra la impunidad, con el fin de que las vÃƒÂ­ctimas de violacions de DDHH y DIH ouedan ejercer la reclamaciÃƒÂ³n efectiva de sus derechos a la verdad, la justicia y la reparaciÃƒÂ³n.--benefciary",COL667,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Reformas institucionales y reforzamiento de las polÃƒÂ­ticas de atenciÃƒÂ³n y reparaciÃƒÂ³n a las vÃƒÂ­ctimas en Colombia: 2010-2013--translation--Institutional reforms and strengthening of policies of assistance and reparation to the victims in Colombia: 2010-2013,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.03|16010.05|15130.06,Institutional strengthening of legal and judicial systems|Support for vulnerable groups|Law enforcement and crime prevention,,Fortalecimiento de los mecanÃƒÂ­smos de justicia transicional en materia de investigaciÃƒÂ³n Juzgamiento y SanciÃƒÂ³n de crimenes de Sistema y en los que se vea comprometida la responsabilidad de responsables pÃƒÂºblicos aforados a travÃƒÂ©s del impulso a polÃƒÂ­ticas pÃƒÂºblicas y reformas institucionales para la garantia del derecho a las vÃƒÂ­citmas--benefciary,COL663,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Fortalecimiento al Ministerio de Justicia y del Derecho.MODIFICACIÃƒâ€œN No. 1: Fortalecmiento a la Agencia Nacional de Defensa JurÃƒÂ­dica del Estado.--translation--Strengthening to the Ministry of Justice and of the Derecho.modificacion not. 1: Fortalecmiento to the Agency national of defence legal in the State.,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15130,Legal and judicial development,15130.04|15130.03,Legal training and education|Institutional strengthening of legal and judicial systems,,"Fortalecer al Ministerio de Justicia y del Derecho en materia de planeaciÃƒÂ³n estratÃƒÂ©gica. control interno y gestiÃƒÂ³n de calidad, de manera que pueda cumplir eficientemente con sus objetivos. MODIFICACIÃƒâ€œN No. 1: Fortalecer a la Agencia Nacional de Defensa JurÃƒÂ­dica del Estado en el cumplimiento de su funciÃƒÂ³n misional, planeaciÃƒÂ³n estratÃƒÂ©gica, control interno, gestiÃƒÂ³n de calidad y capacitaciÃƒÂ³n, de manera que pueda cumplir eficientemente con sus objetivos institucionales.--benefciary",COL674,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--DifusiÃƒÂ³n-aplicaciÃƒÂ³n y transformaciÃƒÂ³n del Derecho internacional humanitario en Colombia--translation--Difusion-aplicacion and transformation of international humanitarian law in Colombia,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151,"Government and civil society, general",15130,Legal and judicial development,15130.04|15150.07|15130.03,Legal training and education|Human rights|Institutional strengthening of legal and judicial systems,,Contribuir a la difusiÃƒÂ³n del Derecho internacional humanitario en Colombia y en el espacio iberoamericano--beneficiary--POBLACIÃƒâ€œN EN GENERAL,COL249,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--FORTALECER LOS EQUIPOS SICOSOCIALES DE LOS SERVICIOS Y DEFENSORÃƒÂAS DE FAMILIA DEL SISTEMA DE RESPONSABILIDAD PENAL PARA ADOLESCENTES - SRPA--translation--STRENGTHEN THEM EQUIPMENT PSYCHOSOCIAL OF THEM SERVICES AND DEFENDERS OF FAMILY OF THE SYSTEM OF LIABILITY CRIMINAL FOR TEENS-SRPA,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|121|160,"Government and civil society, general|Health, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",16050,Multisector aid for social services ,15130.04|16010.05|12191.07|16010.01|15130.06|15140.03,"Legal training and education|Support for vulnerable groups|Mental health care|Social/welfare services, activity unspecified or does not fit elsewhere in this group|Law enforcement and crime prevention|Systems of government",,"Adquirir nuevos enfoques y herramientas, a travÃƒÂ©s del Intercambio de experiencias, transferencia de metodologÃƒÂ­as con expertos argentinos del SENAF.--benefciary",COL583,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--EstructuraciÃƒÂ³n del Fondo de Pre-inversiÃƒÂ³n en Infraestructura y EstructuraciÃƒÂ³n TÃƒÂ©cnica, Legal y financiera del Sistema Ferroviaro central.--translation--Structuring of the pre-investment fund in infrastructure and structuring technical, Legal and financial of the central railway system.",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,210|151,"TRANSPORT AND STORAGE|Government and civil society, general",21030,Rail transport,15130.04|21030.02,"Legal training and education|Rail infrastructure, rail equipment, locomotives, other rolling stock",,"Es financiar los estudios tÃƒÂ©cnicos, econÃƒÂ³micos, ambientales, regulatorios y legales necesarios para estructurar proyectos de infraestructura a ser desarrollados bajo esquemas de asociaciÃƒÂ³n pÃƒÂºblico - privada.--benefciary",COL655,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Programa de fortalecimiento del acceso a la justicia en Colombia - Fase II--translation--Program for strengthening access to justice in Colombia - phase II,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.05|15150.07|15130.03|16010.05,Legal advice and services|Human rights|Institutional strengthening of legal and judicial systems|Support for vulnerable groups,,"Mejorar el acceso a la justicia por parte de la poblaciÃƒÂ³n en situaciÃƒÂ³n de vulnerabilidad y de las vÃƒÂ­ctimas de graves violanciones a los derechos humanos a travÃƒÂ¨s de estrategias que permitan el acceso efectivo a la administraciÃƒÂ³n de justicia, la desconcentraciÃƒÂ³n y la descongestiÃƒÂ³n de los servicios judiciales, la agilizaciÃƒÂ³n de los procedimientos, la optimizaciÃƒÂ³n de la justicia, el empoderamiento de los titulares de derechos y el diseÃƒÂ±o de politicas pÃƒÂºblicas.--benefciary",COL657,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--DesmovilizaciÃƒÂ³n y reintegraciÃƒÂ³n--translation--Demobilization and reintegration,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152|151,"Conflict prevention and resolution, peace and security|Government and civil society, general",15240,Reintegration and SALW control,15130.05|15240.02,Legal advice and services|Reintegration of demobilised military personnel into the economy,,El Proyecto apoya a la Agencia Colombiana para la ReintegraciÃƒÂ³n (ACR) en brindar justicia y reparaciÃƒÂ³n a las vÃƒÂ­ctimas del conflicto colombiano a travÃƒÂ©s del proceso judicial establecido en la Ley 975 de 2005.--beneficiary--VICTIMAS DE LA VIOLENCIA,COL76,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--ProtecciÃƒÂ³n de los derechos de niÃƒÂ±os afectados por el conflicto y vulnerables en Colombia--translation--Protection of the rights of children affected by the conflict and vulnerable in Colombia,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15150,Strengthening civil society,15130.06|15150.07|16010.05,Law enforcement and crime prevention|Human rights|Support for vulnerable groups,,"Construir entornos seguros para la ProtecciÃƒÂ³n de niÃƒÂ±os, niÃƒÂ±as y adolescentes frente a la protecciÃƒÂ³n sexual comercial--beneficiary--INFANCIA Y ADOLESCENCIA",COL270,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--AdecuaciÃƒÂ³n Institucional para el Acceso a la Justicia de las Mujeres VÃƒÂ­ctimas--translation--Institutional adaptation for the access to justice of victims women,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160|420,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES|WOMEN",42010,Women in development,15130.06|15150.07|16010.05|42010.01,"Law enforcement and crime prevention|Human rights|Support for vulnerable groups|Women in development, activity unspecified or does not fit elsewhere in group",,"Mejorar la arenciÃƒÂ³n, el acceso a la justicia y la participaciÃƒÂ³n de las vÃƒÂ­ctimas de violencia sexual en el contexto del conflcito armado, en aplicaciÃƒÂ³n de las leyes 1257 de 2008, 1098 de 2006 y 1448 de 2011, conforme al marco del Derecho Internacional de los Derechos Humanos en materia de superaciÃƒÂ³n de la impunidad y de deBANCO INTERAMERICANO DE DESARROLO - BIDa diligencia.--beneficiary--MUJERES",COL232,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Lucha contra la explotaciÃƒÂ³n sexual de niÃƒÂ±os, niÃƒÂ±as y adolescentes--translation--The fight against the sexual exploitation of children and adolescents",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15130,Legal and judicial development,15130.06|16010.05,Law enforcement and crime prevention|Support for vulnerable groups,,"En diciembre 2014, se ha fortalecido la judicializaciÃƒÂ³n contra los agresores sexuales y la protecciÃƒÂ³n a NNA vÃƒÂ­ctimas de ESCNNA; y ha sido promovida la implementaciÃƒÂ³n de polÃƒÂ­ticas pÃƒÂºblicas y buenas prÃƒÂ¡cticas basadas en el interÃƒÂ©s superior del niÃƒÂ±o--beneficiary--POBLACIÃƒâ€œN EN GENERAL, INFANCIA Y ADOLESCENCIA",COL507,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Lucha contra la explotaciÃƒÂ³n sexual de niÃƒÂ±os, niÃƒÂ±as y adolescentes--translation--Fight against the exploitation sex of children, girls and adolescents",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",16010,Social/ welfare services,15130.06|16010.05,Law enforcement and crime prevention|Support for vulnerable groups,,"En diciembre 2014, se ha fortalecido la judicializaciÃƒÂ³n contra los agresores sexuales y la protecciÃƒÂ³n a NNA vÃƒÂ­ctimas de ESCNNA; y ha sido promovida la implementaciÃƒÂ³n de polÃƒÂ­ticas pÃƒÂºblicas y buenas prÃƒÂ¡cticas basadas en el interÃƒÂ©s superior del niÃƒÂ±o--benefciary",COL575,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--ConstrucciÃƒÂ³n de agendas y propuestas para superar el fenÃƒÂ³meno de la violencia antisindical y la construcciÃƒÂ³n de la reparaciÃƒÂ³n colectiva con seis organizaciones sindicales--translation--Construction of agendas and proposals to overcome the phenomenon of anti-union violence and the construction of collective repair with six trade unions,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",16020,Employment policy and administrative management,15130.06|16020.03,Law enforcement and crime prevention|Labor law and labor unions,,"Acceso a la justicia y a la representaciÃƒÂ³n legal de la polÃƒÂ­tica pÃƒÂºblica,--beneficiary--VICTIMAS DE LA VIOLENCIA",COL233,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--COOPERACIÃƒâ€œN CIENTÃƒÂFICA- LEGISLATIVA ENTRE LA REPÃƒÅ¡BLICA DE COLOMBIA Y LA REPÃƒÅ¡BLICA DE ARGENTINA, PARA LA IMPLEMENTACIÃƒâ€œN DEL BANCO DE PERFILES GENÃƒâ€°TICOS DE DESAPARECIDOS EN COLOMBIA--translation--SCIENTIFIC-LEGISLATIVE COOPERATION BETWEEN THE REPUBLIC OF COLOMBIA AND THE REPUBLIC OF ARGENTINA, FOR THE IMPLEMENTATION OF THE BANK OF GENETIC PROFILES OF MISSING IN COLOMBIA",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|430,"Government and civil society, general|Multisector",15130,Legal and judicial development,15130.06|43082.01,Law enforcement and crime prevention|Research/scientific institutions activities,,ImplementaciÃƒÂ³n del Banco de Perfiles GenÃƒÂ©ticos de Desaparecidos en Colombia--benefciary,COL680,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--Control social y veedurÃƒÂ­a ciudadana a la gestiÃƒÂ³n municipal y a los consejos municipales--translation--Social control and oversight services public municipal management and local councils,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152|151,"Conflict prevention and resolution, peace and security|Government and civil society, general",15210,Security system management and reform,15140.01|15210.01,"Government administration, activity unspecified or does not fit elsewhere in group |Security system management and reform, activity unspecified or does not fit elsewhere in group",,"Fortalecer el derecho al control social y al acceso a la informaciÃƒÂ³n, contribuyendo a la construcciÃƒÂ³n de una cultura del ciudadano de lo pÃƒÂºblico y rendiciÃƒÂ³n de cuentas--benefciary",COL641,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,"Spanish--Ruta por la Vida: ConstrucciÃƒÂ³n colectiva por la paz, los derechos humanos, la reconciliaciÃƒÂ³n y la consolidaciÃƒÂ³n del estado social de derechos en la regiÃƒÂ³n de los Montes de MarÃƒÂ­a--translation--Path through life: collective construction for peace, human rights, reconciliation and the consolidation of the social State of rights in the Montes de Maria region",Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,152|151,"Conflict prevention and resolution, peace and security|Government and civil society, general",15000,"Government and civil society, combination of activities",15140.03|15150.07|15150.09|15205.01,"Systems of government|Human rights|Women's equality organisations and institutions|Conflict prevention and resolution, peace and security, activity unspecified or does not fit under any other applicable codes",,"Fortalecer iniciativas que generen un clima que conduzca a la paz en el nivel regional y local, priorizando mujeres como agentes de paz, a travÃƒÂ©s de actividades y creando propuestas regionales, locales y al Gobierno nacional.--beneficiary--POBLACIÃƒâ€œN EN GENERAL, ORGANIZACIONES SOCIALES",COL85,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
9.06E+11,Spanish--PromociÃƒÂ³n de la DeclaraciÃƒÂ³n de la ONU sobre Derechos Humanos de los Pueblos IndÃƒÂ­genas y Desarrollo Institucional del Movimiento IndÃƒÂ­gena Colombiano--translation--Promotion of the UN Declaration on human rights of indigenous peoples and institutional development of the Colombian indigenous movement,Denmark,DK,Funding,,,,,,,,OECD 2013,,,,,,DRAFT,151|160,"Government and civil society, general|OTHER SOCIAL INFRASTRUCTURE AND SERVICES",15140,Government administration ,15140.03|15150.07|16010.05,Systems of government|Human rights|Support for vulnerable groups,,"Fortalecer la institucionalidad de gobierno propio de los pueblos indÃƒÂ­genas colombianos, especialmente de los Kankuamo, Wiwa, Yukpa, Chimila (Ette Ennaka) y Mokana, empoderando a su autoridades tradicionales y de gobierno en los contenidos y alcances de la DeclaraciÃƒÂ³n Universal de Derechos de los Pueblos IndÃƒÂ­genas y en instrumentos que les permita superar la crisis humanitaria y de derechos que los afectan.--beneficiary--INDIGENAS",COL546,,,0,0,0,,,,,,,,,,,,,,998,unallocated/unspecified,99810,sectors not specified,,,,,,,,,,,,,,,,,,,,
